source,target,weight,interaction
PYCARD,CASP8,1.0,physical association
PYCARD,CHUK,9.0,physical association
PYCARD,DDX58,2.0,physical association
PYCARD,DHX33,1.0,physical association
PYCARD,IFI16,4.0,physical association
PYCARD,IKBKB,9.0,physical association
PYCARD,IL1B,1.0,physical association
PYCARD,MEFV,8.0,physical association
PYCARD,NLRC4,17.0,physical association
PYCARD,NLRP1,3.0,physical association
PYCARD,NLRP10,4.0,physical association
PYCARD,NLRP2,17.0,physical association
PYCARD,NLRP3,17.0,physical association
PYCARD,PYDC1,17.0,physical association
PYCARD,RIPK2,9.0,physical association
AIMP1,HSP90B1,4.0,physical association
AIMP1,MAPK8,4.0,phosphorylation reaction
BYSL,AIMP2,619.0,physical association
BYSL,BEND7,619.0,physical association
BYSL,CCDC102B,619.0,physical association
BYSL,CCDC136,619.0,physical association
BYSL,CCDC33,619.0,physical association
BYSL,CDC23,619.0,physical association
BYSL,CDCA7L,619.0,physical association
BYSL,CEP44,619.0,physical association
BYSL,CEP57L1,619.0,physical association
BYSL,CEP70,619.0,physical association
BYSL,COIL,619.0,physical association
BYSL,DDX17,619.0,physical association
BYSL,DOCK8,619.0,physical association
BYSL,EMD,619.0,physical association
BYSL,EPS8,619.0,physical association
BYSL,FAM9B,619.0,physical association
BYSL,GMCL1,619.0,physical association
BYSL,GOLGA2,619.0,physical association
BYSL,HMBOX1,619.0,physical association
BYSL,IKZF1,619.0,physical association
BYSL,KRT31,619.0,physical association
BYSL,KRT40,619.0,physical association
BYSL,KRTAP10-3,619.0,physical association
BYSL,KRTAP10-5,619.0,physical association
BYSL,KRTAP10-7,619.0,physical association
BYSL,KRTAP4-2,619.0,physical association
BYSL,L3MBTL3,619.0,physical association
BYSL,LONRF1,619.0,physical association
BYSL,LTV1,619.0,physical association
BYSL,LZTS2,619.0,physical association
BYSL,MID1,619.0,physical association
BYSL,MID2,619.0,physical association
BYSL,MIPOL1,619.0,physical association
BYSL,MRFAP1L1,619.0,physical association
BYSL,MTUS2,619.0,physical association
BYSL,NECAB2,619.0,physical association
BYSL,OLIG3,619.0,physical association
BYSL,PDE4DIP,619.0,physical association
BYSL,PHC2,619.0,physical association
BYSL,PNMA1,619.0,physical association
BYSL,PNMA2,619.0,physical association
BYSL,RALYL,619.0,physical association
BYSL,SMN2,619.0,physical association
BYSL,SSX2IP,619.0,physical association
BYSL,STX11,619.0,physical association
BYSL,TEKT1,619.0,physical association
BYSL,THAP1,619.0,physical association
BYSL,TNIP1,619.0,physical association
BYSL,TRAF4,619.0,physical association
BYSL,TRIM27,619.0,physical association
BYSL,TRIM37,619.0,physical association
BYSL,TRIM54,619.0,physical association
BYSL,TRIP6,619.0,physical association
BYSL,UBE2H,619.0,physical association
BYSL,VPS37B,619.0,physical association
BYSL,ZBTB8A,619.0,physical association
BYSL,ZFP64,619.0,physical association
AIMP2,C19orf57,3001.0,physical association
IRF7,AIP,788.0,physical association
IRF7,CCDC47,788.0,physical association
IRF7,CCL19,24.0,physical association
IRF7,CDK9,4.0,physical association
IRF7,CREBBP,4.0,physical association
IRF7,CXCL10,5.0,physical association
IRF7,DDX58,4.0,physical association
IRF7,EP300,16.0,physical association
IRF7,HACE1,788.0,physical association
IRF7,IFNA1,20.0,physical association
IRF7,IFNA14,20.0,physical association
IRF7,IFNA2,20.0,physical association
IRF7,IFNA7,20.0,physical association
IRF7,IFNB1,20.0,physical association
IRF7,IFNL1,16.0,physical association
IRF7,IFNL3,16.0,physical association
IRF7,IL12A,20.0,physical association
IRF7,IQSEC1,788.0,physical association
IRF7,IRF5,3.0,physical association
IRF7,IRF9,10.0,physical association
IRF7,LTN1,788.0,physical association
IRF7,MAFB,21.0,physical association
IRF7,MYD88,11.0,physical association
IRF7,P4HA1,788.0,physical association
IRF7,PALD1,788.0,physical association
IRF7,PIAS4,13.0,physical association
IRF7,PITX1,3.0,physical association
IRF7,PMAIP1,3.0,physical association
IRF7,RELA,10.0,physical association
IRF7,RIPK1,1.0,physical association
IRF7,SMAD2,18.0,physical association
IRF7,SMAD3,18.0,physical association
IRF7,TANK,11.0,physical association
IRF7,TCF4,7.0,physical association
IRF7,TICAM1,8.0,physical association
IRF7,TIRAP,8.0,physical association
IRF7,TLK2,788.0,physical association
IRF7,TNFAIP3,11.0,physical association
IRF7,TRAF6,11.0,physical association
IRF7,TRIM21,9.0,physical association
IRF7,TRMT2A,788.0,physical association
IRF7,TRMT61B,788.0,physical association
CTNNB1,AJAP1,3.0,physical association
CTNNB1,AKT2,5.0,phosphorylation reaction
CTNNB1,APC,21.0,physical association
CTNNB1,AR,1.0,physical association
CTNNB1,AURKA,2.0,physical association
CTNNB1,AXIN1,6.0,physical association
CTNNB1,BCL9,5.0,physical association
CTNNB1,BIRC7,2.0,physical association
CTNNB1,BTF3,30.0,physical association
CTNNB1,BTRC,36.0,physical association
CTNNB1,CCND1,12.0,physical association
CTNNB1,CD36,7.0,physical association
CTNNB1,CDH1,13.0,physical association
CTNNB1,CDH24,3.0,physical association
CTNNB1,CDK6,6.0,physical association
CTNNB1,CHUK,12.0,physical association
CTNNB1,CLU,5.0,physical association
CTNNB1,CRP,3.0,physical association
CTNNB1,CSNK1A1,6.0,physical association
CTNNB1,CTBP1,21.0,physical association
CTNNB1,CTNNA1,30.0,physical association
CTNNB1,CUL1,12.0,physical association
CTNNB1,DDX1,38.0,physical association
CTNNB1,DDX5,38.0,physical association
CTNNB1,DHX9,38.0,physical association
CTNNB1,DKK1,4.0,physical association
CTNNB1,DUSP26,4.0,physical association
CTNNB1,ELAVL1,1.0,physical association
CTNNB1,EP300,7.0,physical association
CTNNB1,ERBB2,14.0,physical association
CTNNB1,ESR1,15.0,physical association
CTNNB1,FGF20,4.0,physical association
CTNNB1,FOS,12.0,physical association
CTNNB1,FUS,38.0,physical association
CTNNB1,GEMIN5,38.0,physical association
CTNNB1,GOPC,2.0,physical association
CTNNB1,GRIP1,4.0,physical association
CTNNB1,GSK3B,14.0,physical association
CTNNB1,HDAC1,4.0,physical association
CTNNB1,HNRNPA1,30.0,physical association
CTNNB1,HNRNPA2B1,38.0,physical association
CTNNB1,HNRNPM,38.0,physical association
CTNNB1,HSP90AB1,30.0,physical association
CTNNB1,HSPA8,30.0,physical association
CTNNB1,HSPD1,30.0,physical association
CTNNB1,IFIT1,11.0,physical association
CTNNB1,IGFBP2,5.0,physical association
CTNNB1,IKBKB,12.0,physical association
CTNNB1,IL2,3.0,physical association
CTNNB1,IQGAP1,5.0,physical association
CTNNB1,ITGA10,8.0,physical association
CTNNB1,ITGA11,8.0,physical association
CTNNB1,ITGA2,8.0,physical association
CTNNB1,ITGA3,8.0,physical association
CTNNB1,ITGA4,8.0,physical association
CTNNB1,ITGB1,8.0,physical association
CTNNB1,ITGB6,8.0,physical association
CTNNB1,ITGB8,8.0,physical association
CTNNB1,JUN,12.0,physical association
CTNNB1,KANK1,2.0,physical association
CTNNB1,KLK3,4.0,physical association
CTNNB1,LDHB,30.0,physical association
CTNNB1,LEF1,9.0,physical association
CTNNB1,LRRC7,5.0,physical association
CTNNB1,LZTS2,3.0,physical association
CTNNB1,MAPK8,9.0,physical association
CTNNB1,MAPK9,9.0,phosphorylation reaction
CTNNB1,MET,8.0,physical association
CTNNB1,MITF,8.0,physical association
CTNNB1,MUC1,9.0,physical association
CTNNB1,NEDD8,12.0,physical association
CTNNB1,NEK2,5.0,physical association
CTNNB1,NONO,38.0,physical association
CTNNB1,PARP1,38.0,physical association
CTNNB1,PIK3CA,7.0,physical association
CTNNB1,PIK3R1,7.0,physical association
CTNNB1,PIN1,6.0,physical association
CTNNB1,PITX2,6.0,physical association
CTNNB1,PKD1,13.0,physical association
CTNNB1,POU3F2,8.0,physical association
CTNNB1,PPARG,7.0,physical association
CTNNB1,PRKCA,11.0,physical association
CTNNB1,PRPF6,38.0,physical association
CTNNB1,PSEN1,6.0,physical association
CTNNB1,PTEN,7.0,physical association
CTNNB1,PTPN1,5.0,physical association
CTNNB1,PTPRF,12.0,physical association
CTNNB1,PTPRU,8.0,physical association
CTNNB1,RABAC1,1.0,physical association
CTNNB1,RBMX,38.0,physical association
CTNNB1,RELA,3.0,physical association
CTNNB1,RPLP2,30.0,physical association
CTNNB1,RUVBL2,18.0,physical association
CTNNB1,SDCBP,2.0,physical association
CTNNB1,SERBP1,30.0,physical association
CTNNB1,SGK1,5.0,physical association
CTNNB1,SMAD2,9.0,physical association
CTNNB1,SNRPD1,30.0,physical association
CTNNB1,SOX17,1.0,physical association
CTNNB1,SPN,1.0,physical association
CTNNB1,TCF4,2.0,physical association
CTNNB1,TCF7L2,9.0,physical association
CTNNB1,TUBA4A,30.0,physical association
CTNNB1,TYR,8.0,physical association
CTNNB1,TYRP1,8.0,physical association
CTNNB1,VCL,8.0,physical association
CTNNB1,VEGFA,9.0,physical association
CTNNB1,WDHD1,21.0,physical association
CTNNB1,YWHAQ,30.0,physical association
CTNNB1,YWHAZ,5.0,physical association
AJUBA,PRKCZ,18.0,physical association
AJUBA,TRAF6,18.0,physical association
AKAP13,MAP1LC3A,7.0,physical association
AKAP13,RHOA,7.0,physical association
CREB1,AKAP2,171.0,physical association
CREB1,ALS2,7.0,physical association
CREB1,ALS2CR11,171.0,physical association
CREB1,ASCC3,171.0,physical association
CREB1,ATF2,20.0,physical association
CREB1,BCKDK,171.0,physical association
CREB1,BMS1,171.0,physical association
CREB1,BRIP1,171.0,physical association
CREB1,C11orf57,171.0,physical association
CREB1,CACNA2D3,171.0,physical association
CREB1,CADM3,171.0,physical association
CREB1,CAMP,12.0,physical association
CREB1,CCND3,171.0,physical association
CREB1,CD14,1.0,physical association
CREB1,CDC37,7.0,physical association
CREB1,CDKN1B,171.0,physical association
CREB1,CEBPD,9.0,physical association
CREB1,CIDEC,171.0,physical association
CREB1,CIITA,3.0,physical association
CREB1,COL14A1,171.0,physical association
CREB1,COX7A2,171.0,physical association
CREB1,CRTC3,171.0,physical association
CREB1,CSMD3,171.0,physical association
CREB1,CTNNAL1,3.0,physical association
CREB1,DBR1,171.0,physical association
CREB1,DCC,171.0,physical association
CREB1,DHTKD1,171.0,physical association
CREB1,DLD,171.0,physical association
CREB1,DLX5,171.0,physical association
CREB1,DLX6,171.0,physical association
CREB1,DTWD1,171.0,physical association
CREB1,EME1,171.0,physical association
CREB1,EMX2,171.0,physical association
CREB1,ENSG00000249141,171.0,physical association
CREB1,EP300,4.0,physical association
CREB1,EPHA10,171.0,physical association
CREB1,ERAS,171.0,physical association
CREB1,ETS1,171.0,physical association
CREB1,FAM19A5,171.0,physical association
CREB1,FAM227B,171.0,physical association
CREB1,FANCD2,171.0,physical association
CREB1,FOS,20.0,physical association
CREB1,GMFB,171.0,physical association
CREB1,GREB1L,171.0,physical association
CREB1,HIST1H2BC,171.0,physical association
CREB1,HIST1H4H,171.0,physical association
CREB1,HLA-DRA,12.0,physical association
CREB1,HOXD13,171.0,physical association
CREB1,HOXD3,171.0,physical association
CREB1,HOXD4,171.0,physical association
CREB1,HTT,171.0,physical association
CREB1,ID1,7.0,physical association
CREB1,IFNG,20.0,physical association
CREB1,IL1RAPL1,171.0,physical association
CREB1,IL2,4.0,physical association
CREB1,ING4,7.0,physical association
CREB1,INTS2,171.0,physical association
CREB1,IRX1,171.0,physical association
CREB1,JUN,20.0,physical association
CREB1,KAT2B,171.0,physical association
CREB1,KAT8,171.0,physical association
CREB1,KIF26B,171.0,physical association
CREB1,KIR2DL4,7.0,physical association
CREB1,KIR3DL1,21.0,physical association
CREB1,LGI2,171.0,physical association
CREB1,LIAS,171.0,physical association
CREB1,LRPAP1,171.0,physical association
CREB1,MAF,7.0,physical association
CREB1,MAPKBP1,171.0,physical association
CREB1,ME3,171.0,physical association
CREB1,MEIS1,171.0,physical association
CREB1,MIER3,171.0,physical association
CREB1,MKL1,171.0,physical association
CREB1,MMP25,171.0,physical association
CREB1,MRPL27,171.0,physical association
CREB1,MSL3,171.0,physical association
CREB1,MUC5B,2.0,physical association
CREB1,MYRIP,171.0,physical association
CREB1,NR4A2,7.0,physical association
CREB1,ORMDL3,3.0,physical association
CREB1,PCSK1N,171.0,physical association
CREB1,PIH1D2,171.0,physical association
CREB1,PLA2G4A,4.0,physical association
CREB1,PLA2G4B,171.0,physical association
CREB1,PLCB1,171.0,physical association
CREB1,PLIN3,171.0,physical association
CREB1,PMAIP1,3.0,physical association
CREB1,PPP2CA,1.0,physical association
CREB1,PRDM8,171.0,physical association
CREB1,PTGS2,1.0,physical association
CREB1,PTTG1,171.0,physical association
CREB1,R3HDM1,171.0,physical association
CREB1,RAB4B,2.0,physical association
CREB1,RAE1,171.0,physical association
CREB1,RFX2,171.0,physical association
CREB1,RPL9,171.0,physical association
CREB1,SEC61A2,171.0,physical association
CREB1,SETD9,171.0,physical association
CREB1,SLC2A11,2.0,physical association
CREB1,SLU7,171.0,physical association
CREB1,SNAP91,171.0,physical association
CREB1,SOD2,1.0,physical association
CREB1,TLR9,5.0,physical association
CREB1,TMEM30A,171.0,physical association
CREB1,TPR,171.0,physical association
CREB1,TRH,171.0,physical association
CREB1,WDR5,171.0,physical association
CREB1,WTAP,171.0,physical association
CREB1,ZIC5,171.0,physical association
CREB1,ZNF425,171.0,physical association
CREB1,ZNF524,171.0,physical association
CREB1,ZNF665,171.0,physical association
CREB1,ZNF677,171.0,physical association
CREB1,ZRANB3,171.0,physical association
AKAP5,IQGAP1,4.0,physical association
AKAP8,ELAVL1,481.0,physical association
CD40,AKNA,4.0,physical association
CD40,BCL2A1,14.0,physical association
CD40,CAV1,2.0,physical association
CD40,CBL,9.0,physical association
CD40,CD40LG,14.0,physical association
CD40,HSPA4,5.0,physical association
CD40,HSPA8,5.0,physical association
CD40,IL4R,23.0,physical association
CD40,JAK3,4.0,physical association
CD40,KPNA1,4.0,physical association
CD40,KPNB1,4.0,physical association
CD40,TAB2,27.0,physical association
CD40,TNFSF13B,14.0,physical association
CD40,TRAF3,34.0,physical association
CD40,TRAF3IP2,7.0,physical association
CD40,TRAF5,51.0,physical association
CD40,TRAF6,51.0,physical association
CD40,Macrophage,1.0,expresses
CD40,Dendritic_cell,1.0,expresses
CD40,T_cell,1.0,expresses
CD40,B_cell,1.0,expresses
AKNA,CD40LG,4.0,physical association
NFAT5,AKR1B1,2.0,physical association
NFAT5,AR,7.0,physical association
NFAT5,CYP2E1,3.0,physical association
NFAT5,CYP3A7,6.0,physical association
NFAT5,HSP90AA1,6.0,physical association
NFAT5,PARP1,6.0,physical association
NFAT5,PTPN6,5.0,physical association
NFAT5,RELA,16.0,physical association
NFAT5,SLC5A3,6.0,physical association
NFAT5,TNF,41.0,physical association
CARHSP1,DYRK2,17.0,phosphorylation reaction
CARHSP1,RPS6KA1,17.0,phosphorylation reaction
CARHSP1,SGK1,17.0,phosphorylation reaction
CDKN1B,CCND1,619.0,physical association
CDKN1B,EP300,46.0,physical association
CDKN1B,PIN1,8.0,physical association
CDKN1B,SFN,9.0,physical association
CDKN1B,SGK1,25.0,phosphorylation reaction
CDKN1B,SKP2,22.0,physical association
CDKN1B,TSC1,19.0,physical association
CDKN1B,TSC2,19.0,physical association
CDKN1B,YWHAB,13.0,physical association
CDKN1B,YWHAH,22.0,physical association
CDKN1B,YWHAQ,22.0,physical association
CSDC2,RPS6KA1,17.0,phosphorylation reaction
CSDC2,SGK1,17.0,phosphorylation reaction
GRB10,INSR,1.0,physical association
HSP90AA1,BIRC5,14.0,physical association
HSP90AA1,CDC37,22.0,physical association
HSP90AA1,CHUK,10.0,physical association
HSP90AA1,FKBP8,5.0,physical association
HSP90AA1,IKBKB,14.0,physical association
HSP90AA1,ITGB1BP2,23.0,physical association
HSP90AA1,KCNH2,19.0,physical association
HSP90AA1,MYD88,3.0,physical association
HSP90AA1,NLRP3,20.0,physical association
HSP90AA1,SUGT1,11.0,physical association
HSP90AA1,TERT,10.0,physical association
HSP90AA1,TOMM70A,28.0,physical association
HSP90AA1,UBB,3624.0,ubiquitination reaction
HTT,WDFY3,24.0,physical association
ITGB1,CSPG4,7.0,physical association
ITGB1,FHL2,40.0,physical association
ITGB1,GNB2L1,11.0,physical association
ITGB1,ITGA3,7.0,physical association
ITGB1,LGALS1,1.0,physical association
ITGB1,LGALS2,1.0,physical association
ITGB1,LGALS8,8.0,physical association
ITGB1,LGALS9,8.0,physical association
ITGB1,PPP2CA,2.0,physical association
ITGB1,PTK2,2.0,physical association
ITGB1,SHC1,2.0,physical association
ITGB1,SLC3A2,3.0,physical association
ITGB1,SLC7A6,3.0,physical association
NCF1,IRAK4,1.0,physical association
NCF1,NCF2,2.0,physical association
NCF1,PAK1,2.0,phosphorylation reaction
NCF1,PLA2G4A,6.0,physical association
NCF1,PRKCZ,2.0,phosphorylation reaction
NCF1,TRAF4,20.0,physical association
NCF1,WASF1,2.0,physical association
NCF1,WBP11,3.0,physical association
PHLPP1,AKT2,7.0,physical association
PHLPP1,AKT3,7.0,physical association
PHLPP1,USP46,1602.0,physical association
RICTOR,AKT1S1,70.0,phosphorylation reaction
RICTOR,CAD,86.0,physical association
RICTOR,CDYL,86.0,physical association
RICTOR,DHRS7,86.0,physical association
RICTOR,DHX36,86.0,physical association
RICTOR,EHMT2,86.0,physical association
RICTOR,HNRNPUL1,86.0,physical association
RICTOR,HSPA1B,33.0,physical association
RICTOR,ILK,16.0,physical association
RICTOR,KRT10,86.0,physical association
RICTOR,MAPKAP1,86.0,physical association
RICTOR,MLST8,86.0,physical association
RICTOR,NCL,86.0,physical association
RICTOR,PRR5,86.0,physical association
RICTOR,PRR5L,86.0,physical association
RICTOR,SGK1,10.0,phosphorylation reaction
RICTOR,TSC1,20.0,physical association
RICTOR,TSC2,20.0,physical association
RICTOR,TUBB,86.0,physical association
RICTOR,WIZ,86.0,physical association
RICTOR,ZNF24,86.0,physical association
SMARCB1,CDKN1A,24.0,physical association
SMARCB1,CSF1R,24.0,physical association
SMARCB1,CSF2,24.0,physical association
SMARCB1,IL3,24.0,physical association
SMARCB1,MPO,24.0,physical association
SMARCB1,RUNX1,24.0,physical association
SMARCB1,SMARCC1,21.0,physical association
TERT,CIB1,12.0,physical association
TERT,MCRS1,9.0,physical association
TERT,PINX1,27.0,physical association
TERT,RPS6KB1,10.0,physical association
TERT,TEP1,2.0,phosphorylation reaction
TSC2,AXIN1,4.0,physical association
TSC2,CALM3,4.0,physical association
TSC2,CCNA2,18.0,physical association
TSC2,CCNB1,18.0,physical association
TSC2,CDK1,18.0,physical association
TSC2,CUL4A,9.0,physical association
TSC2,DAPK1,2.0,physical association
TSC2,DVL2,4.0,physical association
TSC2,ESR1,8.0,physical association
TSC2,FOXO1,13.0,physical association
TSC2,GSK3B,9.0,physical association
TSC2,HSPA1B,6.0,physical association
TSC2,HSPA8,6.0,physical association
TSC2,INADL,8.0,physical association
TSC2,MAPKAP1,20.0,physical association
TSC2,MLST8,20.0,physical association
TSC2,MYCBP2,6.0,physical association
TSC2,NEFL,9.0,physical association
TSC2,NEK1,51.0,physical association
TSC2,PLK1,8.0,physical association
TSC2,PPP2CA,2.0,physical association
TSC2,RB1CC1,5.0,physical association
TSC2,RHEB,33.0,physical association
TSC2,SMAD2,6.0,physical association
TSC2,TBC1D7,18.0,physical association
TSC2,TSC1,38.0,physical association
TSC2,YWHAB,3.0,physical association
TSC2,YWHAG,26.0,physical association
TSC2,YWHAQ,13.0,physical association
TSC2,YWHAZ,38.0,physical association
AKT1S1,MMP24-AS1,2592.0,physical association
AKT1S1,PIM1,2.0,phosphorylation reaction
AKT1S1,RPTOR,70.0,physical association
AKT1S1,TCEA2,2592.0,physical association
AKT1S1,YWHAZ,647.0,physical association
YWHAZ,ATF1,6.0,physical association
YWHAZ,ATF2,6.0,physical association
YWHAZ,ATXN1,23.0,physical association
YWHAZ,FOXO1,9.0,physical association
YWHAZ,FOXO4,6.0,physical association
YWHAZ,GCH1,3695.0,physical association
YWHAZ,GSK3B,3.0,physical association
YWHAZ,HIBADH,4.0,physical association
YWHAZ,HNF1A,42.0,physical association
YWHAZ,HNRNPD,2.0,physical association
YWHAZ,IQGAP1,1.0,physical association
YWHAZ,KCMF1,4.0,physical association
YWHAZ,MAP3K6,12.0,physical association
YWHAZ,MLTK,3695.0,physical association
YWHAZ,NQO2,4.0,physical association
YWHAZ,OPTN,788.0,physical association
YWHAZ,PRKCE,23.0,physical association
YWHAZ,RPTOR,15.0,physical association
YWHAZ,SFN,4.0,physical association
YWHAZ,TBC1D4,647.0,physical association
YWHAZ,TSC1,38.0,physical association
YWHAZ,TUBB,676.0,physical association
YWHAZ,UBB,3624.0,ubiquitination reaction
YWHAZ,YWHAQ,3.0,physical association
APPL1,AKT2,11.0,physical association
APPL1,AKT3,11.0,physical association
APPL1,APPL2,9.0,physical association
APPL1,FSHR,7.0,physical association
APPL1,PIK3CA,11.0,physical association
CASP3,AKT2,12.0,cleavage reaction
CASP3,AKT3,12.0,cleavage reaction
CASP3,APAF1,1.0,physical association
CASP3,ARHGDIA,13.0,protein cleavage
CASP3,ATG4D,5.0,cleavage reaction
CASP3,BIRC2,15.0,physical association
CASP3,BIRC3,15.0,physical association
CASP3,BIRC5,3.0,physical association
CASP3,BTRC,11.0,physical association
CASP3,CASP1,4.0,protein cleavage
CASP3,CASP10,4.0,protein cleavage
CASP3,CASP6,6.0,protein cleavage
CASP3,CASP8,12.0,protein cleavage
CASP3,CASP9,7.0,physical association
CASP3,CD247,7.0,protein cleavage
CASP3,CDH1,1.0,cleavage reaction
CASP3,COPS6,24.0,cleavage reaction
CASP3,DFFA,2.0,protein cleavage
CASP3,EGFR,4.0,cleavage reaction
CASP3,ELAVL1,21.0,physical association
CASP3,FBXW11,11.0,physical association
CASP3,GZMB,40.0,protein cleavage
CASP3,GZMH,3.0,protein cleavage
CASP3,GZMM,6.0,protein cleavage
CASP3,HDAC7,9.0,cleavage reaction
CASP3,HNRNPD,21.0,physical association
CASP3,IL18,2.0,cleavage reaction
CASP3,IL33,13.0,protein cleavage
CASP3,MAPK14,4.0,physical association
CASP3,MAPK8,7.0,cleavage reaction
CASP3,MAPK9,7.0,cleavage reaction
CASP3,MCL1,12.0,protein cleavage
CASP3,NFKBIA,2.0,cleavage reaction
CASP3,PAK2,1.0,cleavage reaction
CASP3,PARP1,22.0,cleavage reaction
CASP3,PLA2G4A,22.0,cleavage reaction
CASP3,PPP2CA,4.0,physical association
CASP3,PTGES3,13.0,protein cleavage
CASP3,RBX1,11.0,physical association
CASP3,RNF7,11.0,physical association
CASP3,UBE2D2,4.0,ubiquitination reaction
CASP3,XIAP,40.0,physical association
AKT2,CDKN1A,4.0,physical association
AKT2,CHUK,5.0,physical association
AKT2,CLIP3,16.0,physical association
AKT2,CMC4,5.0,physical association
AKT2,ESR1,3.0,phosphorylation reaction
AKT2,FSHR,7.0,physical association
AKT2,GSK3B,2.0,physical association
AKT2,KHSRP,6.0,phosphorylation reaction
AKT2,MAP3K5,8.0,physical association
AKT2,MAPK8,8.0,physical association
AKT2,MAPKAPK2,1.0,phosphorylation reaction
AKT2,MTCP1,5.0,physical association
AKT2,MYO5A,1.0,phosphorylation reaction
AKT2,PDK1,2.0,phosphorylation reaction
AKT2,PHLPP2,7.0,physical association
AKT2,PLEKHO1,13.0,physical association
AKT2,PRKCZ,6.0,physical association
AKT2,SH3RF1,8.0,phosphorylation reaction
AKT2,SIK2,4.0,phosphorylation reaction
AKT2,TCL1A,14.0,physical association
AKT2,XIAP,6.0,phosphorylation reaction
AKT2,ZFP36L1,7.0,phosphorylation reaction
KHSRP,ELAVL1,55.0,physical association
KHSRP,EXOSC2,6.0,physical association
KHSRP,HNRNPD,55.0,physical association
KHSRP,IFIT1,1.0,physical association
KHSRP,ILF3,55.0,physical association
KHSRP,PARN,6.0,physical association
KHSRP,SKIV2L2,6.0,physical association
KHSRP,TIAL1,55.0,physical association
KHSRP,TNF,10.0,physical association
KHSRP,ZFP36,2.0,physical association
PHLPP2,AKT3,7.0,physical association
SH3RF1,RAC1,8.0,physical association
TCL1A,AKT3,14.0,physical association
TCL1A,EP300,15.0,physical association
TCL1A,FOS,15.0,physical association
TCL1A,JUN,15.0,physical association
TCL1A,JUNB,15.0,physical association
ZFP36L1,MAPK14,3001.0,physical association
PLEKHO1,AKT3,13.0,physical association
PPP2CA,AKT3,17.0,dephosphorylation reaction
PPP2CA,BTBD10,17.0,physical association
PPP2CA,CXCR2,1.0,physical association
PPP2CA,IGBP1,16.0,physical association
PPP2CA,MAPK14,4.0,physical association
PPP2CA,PPP2R1A,8.0,physical association
PPP2CA,UBB,3624.0,ubiquitination reaction
PPP2CA,VCP,13.0,physical association
PRKCZ,AKT3,7.0,physical association
PRKCZ,BAX,3.0,phosphorylation reaction
PRKCZ,BLVRA,2.0,phosphorylation reaction
PRKCZ,C1QBP,19.0,physical association
PRKCZ,CASP9,3.0,phosphorylation reaction
PRKCZ,CDC42,12.0,physical association
PRKCZ,CSNK2A1,10.0,phosphorylation reaction
PRKCZ,CSNK2B,10.0,physical association
PRKCZ,F11R,56.0,physical association
PRKCZ,FADD,2.0,physical association
PRKCZ,FAS,2.0,physical association
PRKCZ,HABP4,9.0,phosphorylation reaction
PRKCZ,IKBKB,13.0,physical association
PRKCZ,KRT10,7.0,physical association
PRKCZ,MAP2K5,5.0,physical association
PRKCZ,NFKBIA,10.0,phosphorylation reaction
PRKCZ,PARD6A,41.0,physical association
PRKCZ,PARD6B,41.0,physical association
PRKCZ,PAWR,11.0,physical association
PRKCZ,PDPK1,16.0,physical association
PRKCZ,PIK3CG,1.0,physical association
PRKCZ,PIK3R1,2.0,physical association
PRKCZ,PPP1R14A,25.0,physical association
PRKCZ,PRKCQ,4.0,physical association
PRKCZ,PRKCSH,8.0,physical association
PRKCZ,RAC1,12.0,physical association
PRKCZ,RELA,5.0,physical association
PRKCZ,RIPK1,13.0,physical association
PRKCZ,RPS6KB1,4.0,physical association
PRKCZ,SLC22A8,1.0,physical association
PRKCZ,SP1,4.0,physical association
PRKCZ,TLR2,3.0,physical association
PRKCZ,TRAF6,8.0,physical association
PRKCZ,WWC1,6.0,physical association
ALAS1,BCL7A,619.0,physical association
ALAS1,C2orf42,619.0,physical association
ALAS1,CCHCR1,619.0,physical association
ALAS1,CDC73,619.0,physical association
ALAS1,CERK,619.0,physical association
ALAS1,DUSP19,619.0,physical association
ALAS1,ENSG00000220949,619.0,physical association
ALAS1,EP400,619.0,physical association
ALAS1,FAM127C,619.0,physical association
ALAS1,GNL3L,619.0,physical association
ALAS1,KLHL35,619.0,physical association
ALAS1,LONRF1,619.0,physical association
ALAS1,POLDIP2,619.0,physical association
ALAS1,PPL,619.0,physical association
ALAS1,SH2D4A,619.0,physical association
ALAS1,SNX20,619.0,physical association
ALAS1,TCEA2,619.0,physical association
ALAS1,TEKT4,619.0,physical association
ALAS1,TMSB10,619.0,physical association
ALAS1,TMSB4X,619.0,physical association
ALAS1,TMSB4XP1,619.0,physical association
ALAS1,TMSB4XP2,619.0,physical association
ALAS1,TMSB4XP6,619.0,physical association
ALAS1,TTC23,619.0,physical association
ALAS1,USP20,619.0,physical association
ALAS1,WIPF1,619.0,physical association
ALAS1,ZFYVE26,619.0,physical association
ALAS1,ZMAT1,619.0,physical association
ALAS1,ZNF175,619.0,physical association
ALAS2,BANP,619.0,physical association
ALB,CEBPB,3.0,physical association
EGFR,ALCAM,46.0,physical association
EGFR,ATP1A1,46.0,physical association
EGFR,ATP1B1,46.0,physical association
EGFR,BAG1,8.0,physical association
EGFR,CALM1,46.0,physical association
EGFR,CASP1,4.0,cleavage reaction
EGFR,CASP7,4.0,cleavage reaction
EGFR,CAV1,46.0,physical association
EGFR,CAV2,46.0,physical association
EGFR,CCND1,18.0,physical association
EGFR,CDH1,1.0,physical association
