node,type,degree,in_degree,out_degree,betweenness,closeness,pagerank,kcore,community
IL3,cytokine,6,,,0.000341678015835464,0.0011208008522365983,5.53373779874211e-05,5,0
POU2F1,protein,13,,,0.003068277708005132,0.0011283229337105466,0.0001530966341894905,7,0
ITGAV,protein,2,,,4.079413288304015e-05,0.0011225403276417245,3.722364374273852e-05,2,2
IL32,cytokine,3,,,7.573545880223391e-05,0.0011224547130016384,4.131215412547742e-05,2,0
PXN,protein,6,,,0.00025743779034576063,0.0011238975974200793,6.82455895981179e-05,4,3
IL5RA,receptor,2,,,0.0,0.0011259189894134002,3.630562785943173e-05,2,0
POU2F2,protein,2,,,0.0,0.0011254928051481503,3.106503846340373e-05,2,4
TET2,protein,1,,,0.0,0.00108373786394699,2.902093164534716e-05,1,3
ZFP91,protein,2,,,3.847679998592848e-05,0.0011210975259362353,0.00010959473005089561,2,7
IL7,cytokine,4,,,1.6245759994058694e-05,0.0011230508800889332,3.1037069265061956e-05,4,4
PDIA3,protein,2,,,0.0,0.001000159917422998,0.00012051098965090464,2,8
PSME1,protein,1,,,0.0,0.001000159917422998,4.598870006566694e-05,1,5
PSME2,protein,1,,,0.0,0.001000159917422998,4.598870006566694e-05,1,5
TUBA3C,protein,4,,,0.0,0.0010747585988710889,0.0002342645042775838,3,5
TUBA8,protein,2,,,0.0,0.001000159917422998,0.0001419006640306157,2,5
TUBB6,protein,1,,,0.0,0.001000159917422998,4.598870006566694e-05,1,5
IL9,cytokine,2,,,0.0,0.0011192457748976268,7.796413841695098e-05,2,2
IL9R,receptor,1,,,0.0,0.0011240312505504098,2.655702050478751e-05,1,1
XRCC5,protein,12,,,0.00044470476486231295,0.0011218070085965805,0.00025306194541187727,8,7
TYMS,protein,1,,,0.0,0.0010535695250801925,2.7162500400589978e-05,1,8
SOCS7,protein,6,,,0.0014639774135762433,0.0011257652426616136,5.201912473334152e-05,4,0
IP6K2,protein,1,,,0.0,0.0011243405733583278,2.6416264361447988e-05,1,7
KDR,protein,3,,,0.0008780932885633175,0.0011272855919532388,2.692299616196768e-05,3,10
S100B,protein,1,,,0.0,0.0011220436267745458,2.635014399090331e-05,1,7
IQUB,protein,2,,,0.0,0.0006556866783496524,0.00017339464144902316,2,2
IRAK3,protein,7,,,7.49468007344956e-05,0.0011288624172490283,0.00014190108834055617,6,1
PELI1,protein,11,,,5.755223081655906e-05,0.0011263800244033922,0.00010233864433581582,8,3
PELI2,protein,5,,,0.0,0.0011173123735409738,8.134246844948445e-05,5,3
PELI3,protein,2,,,0.0,0.0011221761584026164,2.736045081276249e-05,2,1
RCAN1,protein,3,,,0.0,0.0011087676469217246,3.1202698292531454e-05,3,1
SIGIRR,protein,6,,,0.00033871816614871046,0.0011202776400448505,5.692030790809192e-05,5,1
STIP1,protein,4,,,0.0,0.0011019915096574804,0.00019132573849240894,4,5
UNC5CL,protein,2,,,0.0,0.0011274411288785353,2.6453163689270796e-05,2,1
VASP,protein,4,,,0.005159305907594225,0.0011290177004111633,3.880093215479152e-05,4,1
ISG20,protein,3,,,0.00010538153957448981,0.0011287900735593255,2.7594608542175632e-05,3,0
LMO2,protein,7,,,0.0,0.0011264628083778665,0.00044451317002099766,7,2
MED10,protein,1,,,0.0,0.0010900771446643233,3.2073612873720045e-05,1,1
MIR23A,protein,2,,,0.0,0.0011288112015513632,3.529187358916402e-05,2,0
PSMB10,protein,5,,,0.0,0.0011207451585026052,4.995472466484505e-05,5,0
SUB1,protein,4,,,7.328914283033996e-07,0.0011080364950704477,7.118404009717157e-05,4,6
TRIM44,protein,2,,,0.0,0.0010782022173770121,5.287615554402032e-05,2,0
NF1,protein,5,,,0.00022947152956687275,0.0011265229601683114,8.939959766508129e-05,5,1
MX1,protein,3,,,0.0,0.001128036184411786,0.00013116347191420233,3,3
PPIB,protein,4,,,0.0,0.001126745554779619,0.0002560602948745914,4,9
RBCK1,protein,10,,,0.0006913447679719574,0.0011293316130780995,0.0001244254505519614,8,1
RIOK3,protein,4,,,0.0004215542142643035,0.0011270568313856998,0.00033033319412815814,4,1
ZNF143,protein,5,,,0.0005944678603821825,0.0011186863442791924,3.172926816872972e-05,4,2
MS4A1,protein,3,,,0.0,0.001110330607806658,5.150374036132533e-05,3,1
SQLE,protein,2,,,0.0,0.0011081192603289171,4.2525475663298073e-05,2,0
SERPINB5,protein,2,,,0.0,0.0011210798569980468,5.0779283658908505e-05,2,5
NR1H3,protein,1,,,0.0,0.001108472368662853,2.7801994377959846e-05,1,10
RNF216,protein,6,,,1.119695237685749e-07,0.0011184563254208232,3.542067935068441e-05,6,1
KPNA3,protein,2,,,0.0,0.0011262464980016666,4.03144169952822e-05,2,6
KPNA4,protein,2,,,0.0,0.0011262464980016666,4.03144169952822e-05,2,6
KPNA6,protein,3,,,0.0,0.001128182752441642,2.7554376304134938e-05,3,10
IRF9,protein,27,,,0.01175982668931939,0.0011301238344744633,0.0003388428200470914,9,0
IRS2,protein,2,,,0.0,0.0011227497638423298,2.773804780450179e-05,2,1
IRS4,protein,2,,,0.00036075653978478447,0.0011280896234288748,2.753774527129423e-05,2,0
KLF9,protein,4,,,0.00013476128158108696,0.0011283449620848747,4.7473777435677146e-05,4,0
MLANA,protein,2,,,0.0,0.0011071534033155993,5.372621541415031e-05,2,1
N4BP1,protein,3,,,0.0,0.001098494978777289,0.00010055982236101863,3,1
NFE2,protein,3,,,0.0,0.0011183848584333182,3.418152437465151e-05,3,1
SMAD6,protein,4,,,0.0,0.0011153995424231715,3.098803490334703e-05,4,5
LGALS8,protein,17,,,0.0022964254395725003,0.001127465643030456,0.0003976904919565375,5,2
ITGA4,protein,5,,,0.018916612814415246,0.001126498486991758,4.707137311540489e-05,5,2
ITGA9,protein,1,,,0.0,0.0010914321413520991,2.6789487632517584e-05,1,2
ITGAD,protein,1,,,0.0,0.0011252387555722217,2.631691127349397e-05,1,13
SLC3A2,protein,6,,,0.0036506716650080706,0.001129187733924068,8.24307568776447e-05,5,6
SLC7A6,protein,2,,,0.0,0.001125820065809387,2.9255302708765484e-05,2,2
ITIH4,protein,3,,,0.0,0.0011051694929823592,8.54081650589022e-05,3,0
ITK,protein,3,,,0.0,0.0011016385804036547,6.049684077857862e-05,3,1
ITLN2,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
ITM2C,protein,2,,,0.0,0.0008647346972455227,0.0001242830245548295,2,0
MAP3K5,protein,27,,,0.008168319701557963,0.0011298722919240631,0.00014883668389832397,9,1
JAK1,protein,24,,,0.002583780318788095,0.0011266030200434221,0.00022906240605950127,9,1
JAZF1,protein,1,,,0.0,0.0011191439570611085,2.666071658032061e-05,1,5
JAZF1-AS1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
JKAMP,protein,1,,,0.0,0.0010999736991511408,5.1725245980382314e-05,1,1
PLK3,protein,1,,,0.0,0.0011287808877225199,2.63404245774108e-05,1,12
KBTBD11,protein,1,,,0.0,0.0008141594172449484,6.082363335616054e-05,1,4
KCNIP3,protein,3,,,0.0010235160342379303,0.001125571576961107,0.00013933164794151533,2,2
KCNJ15,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
KCNJ2,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
KCNJ6,protein,5,,,0.00045614987999644164,0.0010958382987831575,0.00012889866363060618,3,6
KCNJ4,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
KCNQ1,protein,1,,,0.0,0.0007538251865207147,8.87669628038712e-05,1,1
KDM1A,protein,5,,,0.000500111805204856,0.0011229604146161946,0.00018340112724469268,4,6
RBMX,protein,5,,,0.00036940994976059305,0.0011206808685545792,0.00027452400707800106,3,6
PARN,protein,1,,,0.0,0.0011187280735222283,2.6367221897735965e-05,1,7
SKIV2L2,protein,2,,,0.0,0.0011187280735222283,0.00010016625607447878,2,9
KIAA1279,protein,2,,,6.107428569194997e-08,1.1645020417505423e-07,0.00025596932828823984,1,44
KIF11,protein,3,,,0.0,0.0010894140622204507,4.9550229299462215e-05,3,4
KIF3A,protein,3,,,0.00012456863224304384,0.0011227949777887504,0.0001376097549840012,3,3
SVIL,protein,1,,,0.0,0.0011208721754661158,3.556905671851731e-05,1,6
RUNX2,protein,4,,,0.0003857233034779827,0.0011274553332105068,6.389547863514727e-05,3,0
KLC1,protein,4,,,1.572662856567712e-05,0.0011133719209072417,0.000172278203994767,2,8
PEF1,protein,1,,,0.0,0.00011658298398241432,7.729703053385488e-05,1,8
KLK13,protein,1,,,0.0,0.001111656267718777,7.067711203819669e-05,1,2
KLRC3,protein,1,,,0.0,0.0011193968425791795,4.419039819985065e-05,1,1
MEN1,protein,2,,,0.0,0.001106215914990861,0.00011189063254175551,2,6
PTPN2,protein,4,,,5.574520510391473e-05,0.001125305623628066,3.184053096906848e-05,4,1
KRAS,protein,8,,,0.0004276369972841859,0.0011287459829060975,0.00020917792771121336,4,3
KRT15,protein,4,,,0.0003417161299793379,0.0006398412280464287,0.00028053044876728985,3,5
SLC25A6,protein,11,,,0.0006780173901635326,0.0009298332517686552,0.000479704134279324,5,2
KRT31,protein,8,,,0.0006873937408960971,0.0006410617025906682,0.0004103286461516409,5,2
KRT36,protein,1,,,0.0,0.0003277994486884064,0.00010973981572755407,1,2
ZFHX3,protein,1,,,0.0,0.00046597057739863104,7.286517255528163e-05,1,2
KRT77,protein,1,,,0.0,0.0003272226642395986,8.861438420557659e-05,1,21
KRT8,protein,5,,,0.0004888273829295504,0.0011226972838782167,0.00013232681214162548,5,6
KRT81,protein,1,,,0.0,1.91057482685301e-07,0.00014110952933172263,1,24
KRT82,protein,1,,,0.0,0.0003277994486884064,0.00010973981572755407,1,2
KSR2,protein,4,,,0.0,0.0011209883498713488,3.849267720553469e-05,4,0
RABGEF1,protein,1,,,0.0,1.91057482685301e-07,0.00014110952933172263,1,24
LAPTM5,protein,1,,,0.0,0.00026400358202018255,0.00015276691760570624,1,45
LCK,protein,10,,,0.000506509173590067,0.0011233844553707618,0.00010284641900028961,7,1
LRP2,protein,2,,,0.0,0.0011280327443051773,9.030104493095242e-05,2,0
NFKBIZ,protein,5,,,9.111786590771924e-05,0.0011286192414621337,5.649088495509473e-05,4,0
SLC22A17,protein,1,,,0.0,0.0011280327443051773,2.9760353968898e-05,1,0
SKAP1,protein,2,,,0.0,0.0011115959114119433,4.0494445519004015e-05,2,0
PDPN,protein,1,,,0.0,0.0011248899382012654,2.6698179239816075e-05,1,2
LIMD1,protein,2,,,0.0007418867169992179,0.0011264365082826568,2.790623363834051e-05,2,1
LINC00309,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
LINC00515,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
LITAF,protein,2,,,0.0,0.0011218752841344194,3.298651755402005e-05,2,0
LLGL1,protein,2,,,0.00027279241658298176,0.0011094596080759216,4.203963518690014e-05,2,1
PARD3B,protein,1,,,0.0,0.0010922387158363723,5.020977779573702e-05,1,1
LLGL2,protein,3,,,0.0005457680560230393,0.0011094658199030235,8.471803692827829e-05,2,1
LMO1,protein,4,,,0.0017116117854616127,0.0011265067208390048,0.00015808430175344768,4,2
TNKS,protein,3,,,0.00034051516760500903,0.0010956597684384935,6.70624213262162e-05,2,2
LRRC23,protein,1,,,0.0,0.001126952214106254,2.735653519042403e-05,1,0
LRRFIP1,protein,5,,,9.052309166478367e-05,0.001128536140242585,0.00012976787694046846,4,5
LRRFIP2,protein,1,,,0.0,0.0011285701138479204,2.6265623082200188e-05,1,2
LRRK1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
LTB,protein,2,,,8.550399996872996e-07,0.0011165025061283772,4.4927658730821327e-05,2,0
TNFRSF14,receptor,3,,,0.00034601849834057624,0.0011191035511258173,4.911870122798963e-05,2,7
LTC4S,protein,3,,,0.00034279724177939603,0.0011085190976547338,6.218284320193058e-05,2,4
LTK,protein,2,,,0.0,0.0010865107807921678,5.308382291399443e-05,2,0
LUC7L,protein,4,,,0.0,0.0004128164609288202,0.00024841706065803634,4,8
LY86,protein,4,,,0.0003422205987319879,0.001126755851622703,5.5775883200537106e-05,3,10
LYAR,protein,4,,,3.847679998592849e-06,0.0005993700033182425,0.00023706587054009187,4,7
NKX2-8,protein,1,,,0.0,0.0008141594172449484,6.082363335616054e-05,1,4
NTRK3,protein,2,,,0.0,0.0010856389240701605,8.527464808662372e-05,2,4
PDCD6IP,protein,3,,,0.0004152891597701051,0.0011249282541906157,0.00013939662010789604,3,8
STAG3L1,protein,1,,,0.0,0.0008141594172449484,6.082363335616054e-05,1,4
STAG3L3,protein,1,,,0.0,0.0008141594172449484,6.082363335616054e-05,1,4
MUC1,protein,8,,,0.004257822037724991,0.0011285724094355683,3.864926629188402e-05,7,1
NMT1,protein,1,,,0.0,0.0011257990496383059,2.670240697654922e-05,1,4
PLAUR,protein,6,,,0.00354977576345613,0.0011284142652883767,7.5546018866607e-05,4,0
PPP1R8,protein,2,,,0.0,0.0011257990496383059,0.00010695785687904415,2,3
RPL10,protein,3,,,0.0,0.0011210492774595925,0.00011962401080454376,3,7
SHC1,protein,17,,,0.01100997134325612,0.0011296401804757926,0.00011964301147165893,7,0
LYZ,protein,1,,,0.0,0.0011254555921555967,2.749508586961856e-05,1,0
LZIC,protein,2,,,0.0,0.0008862006098337871,0.00014354456135955675,2,5
TRIP13,protein,2,,,6.107428569194997e-08,1.9307572526482748e-07,0.00025596932828823984,1,34
SH2D4A,protein,3,,,1.2825599995309493e-06,0.000656913107041119,0.0002502323107636318,3,2
TCEA2,protein,3,,,1.2825599995309493e-06,0.0004657334294456151,0.00033413330631447646,3,2
MAGEB18,protein,1,,,0.0,0.000253840668957838,0.00019753395135886227,1,1
MAL,protein,3,,,0.0,0.0011274759530389596,0.00015253196191665334,3,2
MAP1A,protein,1,,,0.0,0.0010764248162728638,5.02971611332645e-05,1,10
MAP1B,protein,1,,,0.0,0.0010953794309338696,3.83192441746477e-05,1,2
NBR1,protein,7,,,0.0,0.0010901287610962146,8.335487612063012e-05,4,3
MIR497HG,protein,1,,,0.0,0.0011276381886639107,2.66435111203757e-05,1,0
PLCB2,protein,3,,,0.0,0.0011196028480792584,4.6490266124405645e-05,3,5
TAOK2,protein,3,,,0.0,0.0011136454506357868,6.114477636551319e-05,3,5
PPM1A,protein,3,,,0.0,0.0011234865913012455,3.457709668513087e-05,3,1
MAP2K6,protein,8,,,2.3102397991265612e-05,0.0011223904538285256,8.414505568205853e-05,4,5
MAPK8IP2,protein,1,,,0.0,0.0011182311339159579,3.012778736401941e-05,1,1
MAP3K10,protein,2,,,0.0,0.0011173026985667473,3.259462285057505e-05,2,12
MAP3K13,protein,2,,,0.0,0.0011180434309389937,2.7843726453901656e-05,2,1
MAP3K2,protein,5,,,0.0,0.001121212840761311,7.351161771436955e-05,5,1
MAP3K3,protein,8,,,0.001644418752939066,0.0011278584730294507,3.256665594012361e-05,6,1
STRAP,protein,3,,,0.0,0.001124132365347095,0.00011797703859383108,2,9
TPD52L1,protein,1,,,0.0,0.0011234276732084187,2.8286214568505765e-05,1,1
TXN,protein,5,,,0.0,0.0011231879698732077,0.00028317478659030073,4,2
SFN,protein,7,,,0.0013683999565426454,0.0011253606302727666,0.0002250847185895109,6,28
MAP4K1,protein,3,,,0.00012134276646809507,0.0011244907405595077,6.837806975483685e-05,3,4
ROR2,protein,2,,,0.0,0.001112820800415193,4.846725144664929e-05,2,1
SIVA1,protein,4,,,3.5783714816845366e-06,0.00112062360238307,0.00011048950301950956,4,3
SKIL,protein,5,,,0.0,0.0011140949210438269,9.227523429384281e-05,5,2
STRADB,protein,3,,,0.0,0.0011076927311526317,3.190487947074519e-05,3,1
TAB3,protein,10,,,0.0,0.0011127473737818847,0.00021368030830046412,8,5
TAOK1,protein,1,,,0.0,0.001112820800415193,2.7040104785793932e-05,1,5
TNFRSF11A,receptor,5,,,0.0,0.001114830508820402,3.190918202291092e-05,5,5
WDR34,protein,4,,,0.0,0.0010990398347795222,3.4713204813687783e-05,4,5
MAPKAPK5,protein,5,,,0.00028372869904607175,0.0011145490083027186,8.180684625901636e-05,4,3
MAPKAPK3,protein,1,,,0.0,0.0011107565028505642,2.7698760041527844e-05,1,3
RPS6KA4,protein,2,,,0.0,0.001111289108751363,0.00010440603031115646,2,7
SELE,protein,16,,,0.011460211767371163,0.0011268526511475452,6.729013041575305e-05,8,1
SREBF2,protein,5,,,0.0008776680147801667,0.0011203547786040574,7.350787110524302e-05,2,2
MAPK8IP1,protein,7,,,0.0002859100346165289,0.0011194501437491705,5.465112378172859e-05,5,1
SERPINB3,protein,1,,,0.0,0.0011157077217759071,3.0075200916476926e-05,1,1
WDR62,protein,3,,,0.0,0.0011091998828630905,5.356210865923958e-05,3,1
WWOX,protein,1,,,0.0,0.001114445133132745,3.055891968931747e-05,1,1
RARG,protein,1,,,0.0,0.0011140808276577437,2.915130901298102e-05,1,12
STAB2,protein,3,,,0.0,0.0011185805689573505,3.755010207923057e-05,3,12
PRR5L,protein,5,,,0.0,0.0010369379341068422,6.470290267174637e-05,5,8
MAPKAP1,protein,18,,,0.0008527950266820157,0.00112505302731464,0.0003394738148234827,9,57
PABPC1,protein,11,,,0.0013386501608264535,0.0011169273039873836,0.00018733564102399168,6,5
MAPT,protein,5,,,0.002188209169703103,0.0011250454990838577,3.459545098178898e-05,5,1
MARCH5,protein,1,,,0.0,0.0011270533972498414,2.6290633548655914e-05,1,1
SCGB3A2,protein,2,,,6.107428569194997e-08,0.0001397868250917351,0.00025596932828823995,1,35
NDFIP1,protein,1,,,0.0,0.0011180961526613728,2.6886913252978964e-05,1,1
PLK1,protein,9,,,0.00035288307840155794,0.0011233544323041612,0.0005329922080780702,7,1
TOMM70A,protein,3,,,0.0,0.001093538743745642,8.28674275520278e-05,3,1
TRIM14,protein,5,,,0.0,0.0011174786742863512,0.00010682486726551439,5,7
PQBP1,protein,2,,,6.747250783926991e-05,0.0011224610711996982,5.975024835386531e-05,2,1
MBD2,protein,2,,,0.0,0.001059637511008583,4.949213772070914e-05,2,6
RBBP4,protein,5,,,1.3222582852307122e-05,0.0010615927884528114,0.00021606637962025987,4,8
RBBP7,protein,3,,,7.328914283033996e-07,0.0011110850385474486,0.00010931782715670161,3,8
MBP,protein,2,,,0.0,0.001089398447346093,3.0124681070332216e-05,2,3
MCMBP,protein,8,,,0.0017186024069905299,0.0010411457459606358,0.0001575439763756937,3,1
MCM4,protein,2,,,0.0,0.0010390878813258293,4.34171689674793e-05,2,1
NUDT2,protein,2,,,0.0,0.0011264120388621705,5.1918194478706603e-05,2,5
MCM6,protein,4,,,0.0,0.0010217028309139513,0.00021327921084706884,3,5
MCRS1,protein,3,,,0.00033679089135639885,0.0011111718204227688,9.589432775803066e-05,3,1
PINX1,protein,4,,,3.053714284597499e-07,0.001100010336518076,0.00013392346150462798,3,0
PGLS,protein,1,,,0.0,0.00017200385553249503,0.00012567864089627116,1,2
ZBTB25,protein,1,,,0.0,0.00017200385553249503,0.00012567864089627116,1,2
MDK,protein,1,,,0.0,0.0011279533983363315,2.658715584124786e-05,1,0
TBP,protein,11,,,0.00035226802817708657,0.0011234308578122046,6.411490612648461e-05,8,1
MED1,protein,7,,,0.0030324828997889343,0.0011209315051945623,6.198927149894504e-05,4,10
THRB,protein,3,,,0.0003415698425236091,0.0011145904294489655,8.70995851480971e-05,2,15
MEIS2,protein,2,,,0.0,0.001088919309790561,0.00015417963990348537,2,58
WDR4,protein,1,,,0.0,0.0011097236720849033,6.064925437813133e-05,1,1
MICB,protein,3,,,0.0006637463684575105,0.0011262087779559046,9.97174825198872e-05,1,5
NKIRAS2,protein,2,,,0.0003385073548694003,0.0011084092575582764,7.98402168339205e-05,1,6
OGG1,protein,2,,,3.6644571415169983e-08,0.0010972979347008646,4.863586673358985e-05,2,6
MIR126,protein,1,,,0.0,0.0011254560487418206,2.6705691438142157e-05,1,5
MIR130A,protein,2,,,0.00021863602481552672,0.0011270066950797727,3.3782445328818346e-05,2,0
MIR16-2,protein,1,,,0.0,0.0011235416477683967,2.6872451580185134e-05,1,1
MIR187,protein,2,,,5.091072477049663e-05,0.0011284996438510322,3.32327994508742e-05,2,0
MIR203A,protein,7,,,0.003641175224330411,0.0011294044859962936,3.960298874184764e-05,4,0
SOCS6,protein,2,,,0.0,0.0011229651875558134,0.00011748095923056972,2,10
NFIA,protein,1,,,0.0,0.0011195192621463314,5.039700576869954e-05,1,4
MIR29A,protein,1,,,0.0,0.001124248760976966,2.950059092089802e-05,1,2
ZEB2,protein,2,,,0.00014923081225692207,0.0011278795661613125,3.169373016843932e-05,2,0
MIR3125,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
NFIB,protein,2,,,6.107428569194997e-08,0.00017473353136466887,0.00025596932828823984,1,36
MIR4308,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
MIR4436A,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
MIR4475,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
MIR517A,protein,1,,,0.0,0.0011196080443736291,2.626254120380431e-05,1,1
MIR5192,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
MLF2,protein,1,,,0.0,0.0011214881970206632,2.791721047258001e-05,1,0
PFN1,protein,4,,,0.0,0.0010791954430171063,0.00013472217739390164,3,3
MLLT4,protein,5,,,0.0006759801759796435,0.0010996819957892249,0.0001250453256750242,3,1
RIT2,protein,3,,,0.0,0.0010606539881467586,0.00010911096062938888,3,1
MLTK,protein,6,,,8.185967187112597e-05,0.001123304852268269,0.0003909912881889213,4,5
NCOA2,protein,2,,,0.0003431893047633796,0.0011219474247944484,7.405660680921327e-05,1,1
MNAT1,protein,1,,,0.0,0.0010739096507067722,4.771580102250268e-05,1,5
MOGAT1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
MORC4,protein,1,,,0.0,0.00021566000652640518,0.0002041571643959421,1,5
MPO,protein,7,,,0.0006385603063693297,0.001126365618490646,9.039637993411398e-05,5,0
MRPS18B,protein,2,,,0.0,0.0003272944509582067,0.00013986912070723033,2,21
MRPS21,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
MRPS22,protein,2,,,0.0,0.0003325003457212325,0.00016532165447520524,2,7
MRPS31,protein,1,,,0.0,0.00021566000652640518,0.0002041571643959421,1,5
MRPS34,protein,1,,,0.0,0.0003272226642395986,8.861438420557659e-05,1,21
MRRF,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
MSR1,protein,2,,,0.0010263396293389386,0.0010986444122432224,8.677574135985405e-05,2,16
MST1R,protein,2,,,0.0,0.0011088664773240221,2.9561472509260174e-05,2,0
MSX1,protein,1,,,0.0,0.0011280914583348186,2.6453446345828037e-05,1,14
MT-ND6,protein,1,,,0.0,0.0008244316288289148,2.914409527994092e-05,1,6
MTHFD1,protein,2,,,0.0,0.0008277725274990654,0.00014717246168755426,2,5
PREX1,protein,2,,,0.0,0.0011035266324147452,2.999674749125571e-05,2,1
PREX2,protein,1,,,0.0,0.001103509074027637,2.7275666756741926e-05,1,8
PRKAR1A,protein,2,,,0.0,0.0011249382897620278,0.000122176871144423,2,5
RHEBL1,protein,1,,,0.0,0.0011134907915008587,2.6800015190968903e-05,1,8
RPS6KB1,protein,9,,,0.006806902455177889,0.0011252195866737881,0.00015245802540564561,5,3
RPTOR,protein,18,,,0.0014815532550772426,0.0011194300422880533,0.00023685571235230863,6,1
RRAGB,protein,3,,,0.0,0.0010973832272973296,4.9642804983420914e-05,2,1
UBQLN1,protein,4,,,0.0013326852609564439,0.0011261591742269036,6.741528974656836e-05,3,0
TFF3,protein,2,,,9.961345547872183e-05,0.0011279538569514756,5.442042574967554e-05,2,2
MYBL2,protein,1,,,0.0,0.0011224994489960637,2.8830948483087183e-05,1,0
MYCBP2,protein,4,,,0.0003825575618341176,0.001123387639729531,2.9797932290466235e-05,4,5
MYH1,protein,1,,,0.0,0.00107167006415451,2.7917942559594337e-05,1,3
MYH10,protein,3,,,0.0,0.0011212169191265429,0.00021030131474113426,3,6
MYH14,protein,2,,,0.0,0.00021885675437263144,0.00019663970428393908,2,8
MYL6,protein,4,,,3.664457141516998e-07,0.0010955637107285525,0.00013312250861420962,4,8
MYLK,protein,2,,,0.0,0.001126790404627038,3.758133368857808e-05,2,1
RBM10,protein,4,,,1.832228570758499e-07,0.0010342469289065528,0.00010229950286837458,4,2
STK38,protein,1,,,0.0,0.0010342006613890415,3.670009284883577e-05,1,2
NAA15,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
TXLNA,protein,8,,,0.0003435571076838801,0.0007540727101720745,0.00041700855619532446,3,1
NAP1L4,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
STX4,protein,2,,,0.0,0.001109228267060474,0.0002626166373305866,2,59
NAT1,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
UPF1,protein,12,,,0.0010411734628919512,0.0010677030635945065,0.00047406363221155756,6,8
WBP11,protein,3,,,0.0,0.0011273362111899666,3.4680723053832065e-05,3,15
NCF4,protein,1,,,0.0,0.0010669836009725487,8.117007913098163e-05,1,0
NCF2,protein,8,,,0.00034020870997081894,0.0011268048214077033,0.00012931797539582853,6,0
S100A8,protein,6,,,3.580523623180389e-05,0.0011253211436305338,7.694833441619598e-05,4,0
S100A9,protein,9,,,0.000401932569235615,0.001126392601295165,9.61010928560386e-05,6,0
NCR3,protein,1,,,0.0,4.368338284116722e-05,0.00017470300489168413,1,75
OLFM4,protein,1,,,0.0,0.0011242460273394224,5.020475214654076e-05,1,2
NDUFA9,protein,2,,,2.308607999155709e-05,0.0008248022431270812,0.00010585136554956955,2,7
NDUFB10,protein,1,,,0.0,0.0010739096507067722,4.771580102250268e-05,1,5
NDUFB6,protein,1,,,0.0,0.0008244316288289148,2.914409527994092e-05,1,6
NDUFS4,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
NEDD1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
NEDD4L,protein,2,,,0.0,0.0008524024429987367,0.00012888829365004543,2,1
TP53BP1,protein,2,,,7.2678399973420466e-06,0.001058164068017022,5.718423576797128e-05,2,5
WHSC1,protein,2,,,0.00034255141777948594,0.0002871196895406433,0.0001287718322181271,1,3
NEU1,protein,3,,,0.0005239316831802614,0.0011283144438375722,2.8836757401960776e-05,3,1
PLSCR1,protein,6,,,0.0006836244500719841,0.0009763524359510786,0.0004286732916139486,4,12
SLC5A3,protein,1,,,0.0,0.0011153670297879103,3.332943004625759e-05,1,0
TNFSF11,protein,1,,,0.0,0.001125299233163242,2.8606930265287962e-05,1,0
NQO1,protein,2,,,0.0,0.001117807821107915,3.335870398445718e-05,2,12
PDE8A,protein,7,,,0.0,0.0011239012400141894,3.498941356152651e-05,7,0
TNFAIP2,protein,2,,,0.0,0.0011004883724116494,3.319726413209483e-05,2,0
PSMD11,protein,2,,,0.0,0.001125576143781149,0.00010718594444973567,2,3
PPP6R1,protein,2,,,0.00033055180783953306,0.0011171701907841114,2.9961419558586024e-05,2,2
PPP6R2,protein,2,,,0.00033055180783953306,0.0011171701907841114,2.9961419558586024e-05,2,2
NGFRAP1,protein,1,,,0.0,0.0010739096507067722,4.771580102250268e-05,1,5
NIPA1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
NKD2,protein,1,,,0.0,0.00011920690379037903,0.00015309088564287226,1,2
NKX2-1,protein,1,,,0.0,9.98477322083822e-05,0.00011249696470147557,1,35
NLK,protein,3,,,4.397348569820398e-06,0.0011088079746890698,0.0004459339938030955,2,2
